time,x_2dot,x_dot,x,z_2dot,z_dot,z,slip_ratio,F_DP,F_z,h
0.229,0.128464,0.0430543,0.00507879,-0.104183,0.00856363,0.00494995,0.569457,0.830472,11.2132,0.0102359
0.23,0.127765,0.043182,0.00512198,-0.103108,0.00846052,0.00495841,0.56818,0.825946,11.2063,0.0102444
0.231,0.127069,0.0433091,0.00516529,-0.102042,0.00835848,0.00496677,0.566909,0.821605,11.1991,0.0102527
0.232,0.126401,0.0434355,0.00520872,-0.100933,0.00825755,0.00497503,0.565645,0.817117,11.1923,0.010261
0.233,0.12571,0.0435612,0.00525228,-0.0998875,0.00815766,0.00498318,0.564388,0.812649,11.1855,0.0102691
0.234,0.125023,0.0436862,0.00529597,-0.0988508,0.00805881,0.00499124,0.563138,0.808201,11.1788,0.0102772
0.235,0.124339,0.0438106,0.00533978,-0.0978228,0.00796099,0.0049992,0.561894,0.803773,11.1722,0.0102852
0.236,0.123657,0.0439342,0.00538371,-0.0968036,0.00786418,0.00500707,0.560658,0.799366,11.1657,0.010293
0.237,0.122979,0.0440572,0.00542777,-0.0957931,0.00776839,0.00501484,0.559428,0.795133,11.1588,0.0103008
0.238,0.122328,0.0441795,0.00547195,-0.0947431,0.00767365,0.00502251,0.558205,0.790765,11.1524,0.0103085
0.239,0.121656,0.0443012,0.00551625,-0.0937521,0.00757989,0.00503009,0.556988,0.786417,11.146,0.010316
0.24,0.120987,0.0444222,0.00556067,-0.0927695,0.00748712,0.00503758,0.555778,0.782239,11.1394,0.0103235
0.241,0.120344,0.0445425,0.00560522,-0.091749,0.00739538,0.00504497,0.554575,0.777931,11.1331,0.0103309
0.242,0.119682,0.0446622,0.00564988,-0.0907854,0.00730459,0.00505228,0.553378,0.773643,11.1269,0.0103382
0.243,0.119022,0.0447812,0.00569466,-0.0898302,0.00721476,0.00505949,0.552188,0.769519,11.1204,0.0103454
0.244,0.118388,0.0448996,0.00573956,-0.0888384,0.00712592,0.00506662,0.551004,0.765271,11.1144,0.0103526
0.245,0.117734,0.0450173,0.00578458,-0.0879016,0.00703802,0.00507366,0.549827,0.761043,11.1083,0.0103596
0.246,0.117084,0.0451344,0.00582971,-0.086973,0.00695105,0.00508061,0.548656,0.756975,11.1021,0.0103666
0.247,0.116458,0.0452509,0.00587496,-0.0860092,0.00686504,0.00508747,0.547491,0.752787,11.0961,0.0103734
0.248,0.115813,0.0453667,0.00592033,-0.0850986,0.00677994,0.00509425,0.546333,0.748754,11.09,0.0103802
0.249,0.115193,0.0454819,0.00596581,-0.0841538,0.00669579,0.00510095,0.545181,0.744606,11.0842,0.0103869
0.25,0.114555,0.0455964,0.00601141,-0.0832608,0.00661252,0.00510756,0.544036,0.74061,11.0782,0.0103935
0.251,0.11394,0.0457104,0.00605712,-0.0823346,0.00653019,0.00511409,0.542896,0.736501,11.0725,0.0104
0.252,0.113308,0.0458237,0.00610294,-0.081459,0.00644873,0.00512054,0.541763,0.732542,11.0666,0.0104065
0.253,0.112699,0.0459364,0.00614888,-0.0805511,0.00636818,0.00512691,0.540636,0.728472,11.061,0.0104129
0.254,0.112073,0.0460485,0.00619493,-0.0796925,0.00628849,0.0051332,0.539515,0.724549,11.0552,0.0104191
0.255,0.111469,0.0461599,0.00624109,-0.0788024,0.00620968,0.00513941,0.538401,0.720644,11.0495,0.0104254
0.256,0.110868,0.0462708,0.00628736,-0.077922,0.00613176,0.00514554,0.537292,0.716633,11.0441,0.0104315
0.257,0.110251,0.046381,0.00633374,-0.0770893,0.00605467,0.00515159,0.53619,0.712764,11.0385,0.0104375
0.258,0.109656,0.0464907,0.00638023,-0.0762263,0.00597845,0.00515757,0.535093,0.708912,11.0329,0.0104435
0.259,0.109063,0.0465998,0.00642683,-0.0753726,0.00590307,0.00516347,0.534002,0.704959,11.0277,0.0104494
0.26,0.108455,0.0467082,0.00647354,-0.074565,0.00582851,0.0051693,0.532918,0.701144,11.0222,0.0104553
0.261,0.107868,0.0468161,0.00652035,-0.0737282,0.00575478,0.00517506,0.531839,0.697346,11.0169,0.010461
0.262,0.107284,0.0469234,0.00656728,-0.0729005,0.00568188,0.00518074,0.530766,0.693452,11.0118,0.0104667
0.263,0.106685,0.0470301,0.00661431,-0.0721171,0.00560976,0.00518635,0.529699,0.68969,11.0065,0.0104723
0.264,0.106106,0.0471362,0.00666144,-0.0713057,0.00553846,0.00519189,0.528638,0.685946,11.0013,0.0104778
0.265,0.10553,0.0472417,0.00670868,-0.0705032,0.00546796,0.00519736,0.527583,0.682219,10.9961,0.0104833
0.266,0.104957,0.0473467,0.00675603,-0.0697094,0.00539825,0.00520275,0.526533,0.678401,10.9912,0.0104887
0.267,0.104369,0.047451,0.00680348,-0.0689577,0.00532929,0.00520808,0.52549,0.67471,10.9862,0.010494
0.268,0.103802,0.0475548,0.00685104,-0.0681796,0.00526111,0.00521334,0.524452,0.671036,10.9812,0.0104993
0.269,0.103236,0.0476581,0.00689869,-0.0674099,0.0051937,0.00521854,0.523419,0.66738,10.9762,0.0105045
0.27,0.102674,0.0477607,0.00694645,-0.0666486,0.00512705,0.00522366,0.522393,0.663741,10.9713,0.0105096
0.271,0.102114,0.0478628,0.00699432,-0.0658956,0.00506115,0.00522873,0.521372,0.660119,10.9665,0.0105147
0.272,0.101557,0.0479644,0.00704228,-0.0651507,0.004996,0.00523372,0.520356,0.656414,10.9619,0.0105197
0.273,0.100987,0.0480654,0.00709035,-0.0644449,0.00493156,0.00523865,0.519346,0.652828,10.9571,0.0105246
0.274,0.100435,0.0481658,0.00713851,-0.0637147,0.00486784,0.00524352,0.518342,0.649259,10.9525,0.0105295
0.275,0.0998859,0.0482657,0.00718678,-0.0629924,0.00480485,0.00524833,0.517343,0.645707,10.9478,0.0105343
0.276,0.0993395,0.0483651,0.00723514,-0.062278,0.00474257,0.00525307,0.516349,0.642172,10.9432,0.010539
0.277,0.0987956,0.0484638,0.00728361,-0.0615712,0.004681,0.00525775,0.515362,0.638654,10.9387,0.0105437
0.278,0.0982544,0.0485621,0.00733217,-0.0608722,0.00462013,0.00526237,0.514379,0.635153,10.9342,0.0105483
0.279,0.0977158,0.0486598,0.00738083,-0.0601807,0.00455995,0.00526693,0.513402,0.631669,10.9297,0.0105529
0.28,0.0971798,0.048757,0.00742959,-0.0594967,0.00450045,0.00527143,0.51243,0.628201,10.9253,0.0105574
0.281,0.0966464,0.0488536,0.00747844,-0.0588202,0.00444163,0.00527587,0.511464,0.624751,10.921,0.0105618
0.282,0.0961155,0.0489498,0.00752739,-0.0581508,0.00438348,0.00528026,0.510502,0.621318,10.9167,0.0105662
0.283,0.0955873,0.0490453,0.00757644,-0.0574888,0.00432599,0.00528458,0.509547,0.617901,10.9124,0.0105705
0.284,0.0950617,0.0491404,0.00762558,-0.0568338,0.00426916,0.00528885,0.508596,0.614501,10.9082,0.0105748
0.285,0.0945386,0.0492349,0.00767481,-0.056186,0.00421297,0.00529306,0.507651,0.611117,10.904,0.010579
0.286,0.094018,0.049329,0.00772414,-0.0555451,0.00415743,0.00529722,0.50671,0.607751,10.8999,0.0105832
0.287,0.0935001,0.0494225,0.00777356,-0.0549111,0.00410252,0.00530132,0.505775,0.6044,10.8958,0.0105873
0.288,0.0929847,0.0495155,0.00782308,-0.0542839,0.00404823,0.00530537,0.504845,0.601067,10.8918,0.0105913
0.289,0.0924718,0.0496079,0.00787269,-0.0536635,0.00399457,0.00530937,0.503921,0.59783,10.8877,0.0105953
0.29,0.0919739,0.0496999,0.00792239,-0.0530251,0.00394154,0.00531331,0.503001,0.594528,10.8837,0.0105993
0.291,0.0914659,0.0497914,0.00797218,-0.0524191,0.00388913,0.0053172,0.502086,0.591243,10.8798,0.0106031
0.292,0.0909604,0.0498823,0.00802206,-0.0518196,0.00383731,0.00532103,0.501177,0.587973,10.876,0.010607
0.293,0.0904574,0.0499728,0.00807203,-0.0512265,0.00378608,0.00532482,0.500272,0.58472,10.8722,0.0106108
0.294,0.089957,0.0500627,0.00812209,-0.0506398,0.00373544,0.00532856,0.499373,0.581484,10.8684,0.0106145
0.295,0.089459,0.0501522,0.00817225,-0.0500593,0.00368538,0.00533224,0.498478,0.578263,10.8647,0.0106182
0.296,0.0889636,0.0502412,0.00822249,-0.049485,0.0036359,0.00533588,0.497588,0.575132,10.8608,0.0106218
0.297,0.0884819,0.0503296,0.00827282,-0.0488944,0.003587,0.00533946,0.496704,0.571943,10.8572,0.0106254
0.298,0.0879912,0.0504176,0.00832324,-0.0483334,0.00353867,0.005343,0.495824,0.568769,10.8536,0.010629
0.299,0.087503,0.0505051,0.00837374,-0.0477784,0.00349089,0.00534649,0.494949,0.565612,10.85,0.0106324
0.3,0.0870172,0.0505922,0.00842433,-0.0472293,0.00344366,0.00534994,0.494078,0.56247,10.8465,0.0106359
0.301,0.0865339,0.0506787,0.00847501,-0.046686,0.00339697,0.00535333,0.493213,0.559413,10.8428,0.0106393
0.302,0.0860636,0.0507648,0.00852578,-0.0461275,0.00335085,0.00535669,0.492352,0.556302,10.8394,0.0106426
0.303,0.085585,0.0508503,0.00857663,-0.0455968,0.00330525,0.00535999,0.491497,0.553207,10.836,0.0106459
0.304,0.0851088,0.0509354,0.00862756,-0.0450716,0.00326018,0.00536325,0.490646,0.550194,10.8325,0.0106492
0.305,0.0846452,0.0510201,0.00867858,-0.0445319,0.00321565,0.00536647,0.489799,0.547129,10.8291,0.0106524
0.306,0.0841737,0.0511043,0.00872969,-0.0440188,0.00317163,0.00536964,0.488957,0.54408,10.8258,0.0106556
0.307,0.0837045,0.051188,0.00878087,-0.0435112,0.00312812,0.00537277,0.48812,0.541046,10.8226,0.0106587
0.308,0.0832378,0.0512712,0.00883215,-0.0430088,0.00308511,0.00537585,0.487288,0.53809,10.8192,0.0106618
0.309,0.0827831,0.051354,0.0088835,-0.0424927,0.00304261,0.00537889,0.48646,0.535086,10.816,0.0106648
0.31,0.0823209,0.0514363,0.00893494,-0.0420019,0.00300061,0.00538189,0.485637,0.532098,10.8129,0.0106678
0.311,0.0818612,0.0515182,0.00898645,-0.0415163,0.0029591,0.00538485,0.484818,0.529184,10.8096,0.0106708
0.312,0.081413,0.0515996,0.00903805,-0.0410174,0.00291808,0.00538777,0.484004,0.526225,10.8065,0.0106737
0.313,0.0809577,0.0516805,0.00908973,-0.0405428,0.00287754,0.00539065,0.483195,0.523282,10.8035,0.0106766
0.314,0.0805049,0.051761,0.0091415,-0.0400732,0.00283746,0.00539349,0.48239,0.52041,10.8003,0.0106794
0.315,0.0800631,0.0518411,0.00919334,-0.0395911,0.00279787,0.00539628,0.481589,0.517496,10.7974,0.0106822
0.316,0.0796147,0.0519207,0.00924526,-0.0391321,0.00275874,0.00539904,0.480793,0.514652,10.7943,0.010685
0.317,0.0791773,0.0519999,0.00929726,-0.0386609,0.00272008,0.00540176,0.480001,0.511767,10.7914,0.0106877
0.318,0.0787333,0.0520786,0.00934934,-0.0382124,0.00268187,0.00540445,0.479214,0.508896,10.7885,0.0106904
0.319,0.0782917,0.0521569,0.00940149,-0.0377685,0.0026441,0.00540709,0.478431,0.506094,10.7855,0.010693
0.32,0.0778606,0.0522348,0.00945373,-0.037313,0.00260678,0.0054097,0.477652,0.503252,10.7827,0.0106956
0.321,0.0774234,0.0523122,0.00950604,-0.0368792,0.00256991,0.00541227,0.476878,0.500477,10.7798,0.0106982
0.322,0.0769965,0.0523892,0.00955843,-0.036434,0.00253347,0.0054148,0.476108,0.497664,10.7771,0.0107007
0.323,0.0765637,0.0524658,0.00961089,-0.03601,0.00249746,0.0054173,0.475342,0.494865,10.7743,0.0107032
0.324,0.0761331,0.0525419,0.00966344,-0.0355903,0.00246187,0.00541976,0.474581,0.492131,10.7715,0.0107057
0.325,0.0757125,0.0526176,0.00971605,-0.0351599,0.00242671,0.00542219,0.473824,0.489361,10.7689,0.0107081
0.326,0.0752862,0.0526929,0.00976875,-0.0347498,0.00239196,0.00542458,0.473071,0.486653,10.7661,0.0107105
0.327,0.0748697,0.0527678,0.00982151,-0.0343291,0.00235763,0.00542693,0.472322,0.48391,10.7635,0.0107129
0.328,0.0744478,0.0528422,0.00987436,-0.0339281,0.0023237,0.00542926,0.471578,0.481229,10.7609,0.0107152
0.329,0.0740353,0.0529163,0.00992727,-0.033517,0.00229019,0.00543155,0.470837,0.478515,10.7583,0.0107175
0.33,0.0736176,0.0529899,0.00998026,-0.033125,0.00225706,0.00543381,0.470101,0.47586,10.7557,0.0107198
0.331,0.0732092,0.0530631,0.0100333,-0.0327231,0.00222434,0.00543603,0.469369,0.473172,10.7532,0.010722
0.332,0.0727958,0.0531359,0.0100865,-0.0323399,0.002192,0.00543822,0.468641,0.470544,10.7507,0.0107242
0.333,0.0723913,0.0532083,0.0101397,-0.0319472,0.00216005,0.00544038,0.467917,0.467884,10.7482,0.0107263
0.334,0.0719821,0.0532803,0.010193,-0.0315725,0.00212848,0.00544251,0.467197,0.465281,10.7457,0.0107285
0.335,0.0715817,0.0533518,0.0102463,-0.0311886,0.00209729,0.00544461,0.466482,0.462648,10.7433,0.0107306
0.336,0.0711767,0.053423,0.0102997,-0.0308223,0.00206647,0.00544667,0.46577,0.460071,10.7409,0.0107326
0.337,0.0707802,0.0534938,0.0103532,-0.030447,0.00203602,0.00544871,0.465062,0.457507,10.7385,0.0107347
0.338,0.0703856,0.0535642,0.0104068,-0.0300763,0.00200595,0.00545072,0.464358,0.454914,10.7362,0.0107367
0.339,0.0699867,0.0536342,0.0104604,-0.0297225,0.00197622,0.00545269,0.463658,0.452374,10.7338,0.0107386
0.34,0.0695961,0.0537038,0.0105141,-0.0293601,0.00194686,0.00545464,0.462962,0.449808,10.7316,0.0107406
0.341,0.0692012,0.053773,0.0105679,-0.0290141,0.00191785,0.00545656,0.46227,0.447294,10.7293,0.0107425
0.342,0.0688145,0.0538418,0.0106217,-0.0286598,0.00188919,0.00545845,0.461582,0.444754,10.7271,0.0107444
0.343,0.0684237,0.0539102,0.0106756,-0.0283215,0.00186087,0.00546031,0.460898,0.442265,10.7248,0.0107463
0.344,0.0680408,0.0539782,0.0107296,-0.0279752,0.00183289,0.00546214,0.460218,0.439789,10.7226,0.0107481
0.345,0.0676598,0.0540459,0.0107837,-0.027633,0.00180526,0.00546395,0.459541,0.437287,10.7205,0.0107499
0.346,0.067275,0.0541132,0.0108378,-0.0273061,0.00177795,0.00546572,0.458868,0.434835,10.7183,0.0107517
0.347,0.0668978,0.0541801,0.010892,-0.0269716,0.00175098,0.00546747,0.458199,0.43236,10.7162,0.0107534
0.348,0.0665169,0.0542466,0.0109462,-0.0266519,0.00172433,0.0054692,0.457534,0.429933,10.7141,0.0107551
0.349,0.0661435,0.0543127,0.0110005,-0.0263249,0.001698,0.0054709,0.456873,0.427517,10.712,0.0107568
0.35,0.0657719,0.0543785,0.0110549,-0.0260018,0.001672,0.00547257,0.456215,0.42508,10.71,0.0107585
0.351,0.0653969,0.0544439,0.0111093,-0.0256929,0.00164631,0.00547422,0.455561,0.422689,10.708,0.0107602
0.352,0.065029,0.0545089,0.0111639,-0.0253769,0.00162093,0.00547584,0.454911,0.42031,10.7059,0.0107618
0.353,0.064663,0.0545736,0.0112184,-0.0250648,0.00159587,0.00547743,0.454264,0.41791,10.704,0.0107634
0.354,0.0642938,0.0546379,0.0112731,-0.0247663,0.0015711,0.005479,0.453621,0.415554,10.702,0.010765
0.355,0.0639314,0.0547018,0.0113278,-0.0244611,0.00154664,0.00548055,0.452982,0.413179,10.7001,0.0107665
0.356,0.0635661,0.0547654,0.0113825,-0.0241691,0.00152247,0.00548207,0.452346,0.410848,10.6982,0.010768
0.357,0.0632074,0.0548286,0.0114374,-0.0238707,0.0014986,0.00548357,0.451714,0.408528,10.6962,0.0107695
0.358,0.0628505,0.0548914,0.0114923,-0.0235759,0.00147503,0.00548505,0.451086,0.40619,10.6944,0.010771
0.359,0.0624908,0.0549539,0.0115472,-0.0232936,0.00145173,0.0054865,0.450461,0.403894,10.6925,0.0107724
0.36,0.0621375,0.0550161,0.0116022,-0.0230054,0.00142873,0.00548793,0.449839,0.401609,10.6907,0.0107739
0.361,0.061786,0.0550779,0.0116573,-0.0227205,0.00140601,0.00548933,0.449221,0.399336,10.6889,0.0107753
0.362,0.0614363,0.0551393,0.0117124,-0.022439,0.00138357,0.00549072,0.448607,0.397046,10.6871,0.0107767
0.363,0.0610839,0.0552004,0.0117676,-0.0221695,0.0013614,0.00549208,0.447996,0.394795,10.6853,0.010778
0.364,0.0607377,0.0552611,0.0118229,-0.0218942,0.0013395,0.00549342,0.447389,0.392556,10.6835,0.0107794
0.365,0.0603933,0.0553215,0.0118782,-0.0216223,0.00131788,0.00549473,0.446785,0.390302,10.6819,0.0107807
0.366,0.0600465,0.0553816,0.0119336,-0.0213617,0.00129652,0.00549603,0.446184,0.388086,10.6801,0.010782
0.367,0.0597055,0.0554413,0.011989,-0.0210957,0.00127542,0.00549731,0.445587,0.385881,10.6784,0.0107833
0.368,0.0593663,0.0555006,0.0120445,-0.020833,0.00125459,0.00549856,0.444994,0.383662,10.6768,0.0107845
0.369,0.0590249,0.0555597,0.0121001,-0.020581,0.00123401,0.0054998,0.444403,0.38148,10.6751,0.0107857
0.37,0.0586892,0.0556183,0.0121557,-0.020324,0.00121369,0.00550101,0.443817,0.379309,10.6735,0.010787
0.371,0.0583552,0.0556767,0.0122114,-0.0200701,0.00119362,0.0055022,0.443233,0.377148,10.6718,0.0107882
0.372,0.0580228,0.0557347,0.0122671,-0.0198192,0.0011738,0.00550338,0.442653,0.374975,10.6703,0.0107893
0.373,0.0576885,0.0557924,0.0123229,-0.0195784,0.00115422,0.00550453,0.442076,0.372837,10.6687,0.0107905
0.374,0.0573596,0.0558498,0.0123788,-0.0193331,0.00113488,0.00550567,0.441502,0.37071,10.6671,0.0107916
0.375,0.0570323,0.0559068,0.0124347,-0.0190906,0.00111579,0.00550678,0.440932,0.368594,10.6655,0.0107927
0.376,0.0567067,0.0559635,0.0124906,-0.0188509,0.00109694,0.00550788,0.440365,0.366466,10.664,0.0107938
0.377,0.0563794,0.0560199,0.0125467,-0.0186209,0.00107832,0.00550896,0.439801,0.364371,10.6625,0.0107949
0.378,0.0560571,0.0560759,0.0126027,-0.0183866,0.00105994,0.00551002,0.439241,0.362288,10.661,0.010796
0.379,0.0557366,0.0561317,0.0126589,-0.018155,0.00104178,0.00551106,0.438683,0.360215,10.6595,0.010797
0.38,0.0554176,0.0561871,0.0127151,-0.0179261,0.00102385,0.00551208,0.438129,0.358131,10.6581,0.010798
0.381,0.0550971,0.0562422,0.0127713,-0.0177063,0.00100615,0.00551309,0.437578,0.35608,10.6566,0.010799
0.382,0.0547815,0.056297,0.0128276,-0.0174825,0.000988666,0.00551408,0.43703,0.354039,10.6552,0.0108
0.383,0.0544675,0.0563514,0.012884,-0.0172613,0.000971404,0.00551505,0.436486,0.352008,10.6538,0.010801
0.384,0.0541551,0.0564056,0.0129404,-0.0170428,0.000954362,0.005516,0.435944,0.349988,10.6524,0.010802
0.385,0.0538443,0.0564594,0.0129968,-0.0168268,0.000937535,0.00551694,0.435406,0.347959,10.651,0.0108029
0.386,0.0535321,0.056513,0.0130533,-0.0166191,0.000920916,0.00551786,0.43487,0.34596,10.6497,0.0108038
0.387,0.0532246,0.0565662,0.0131099,-0.0164078,0.000904508,0.00551877,0.434338,0.343971,10.6483,0.0108047
0.388,0.0529186,0.0566191,0.0131665,-0.0161991,0.000888309,0.00551965,0.433809,0.341992,10.647,0.0108056
0.389,0.0526142,0.0566717,0.0132232,-0.0159928,0.000872316,0.00552053,0.433283,0.340024,10.6456,0.0108065
0.39,0.0523114,0.056724,0.0132799,-0.0157889,0.000856527,0.00552138,0.43276,0.338048,10.6444,0.0108073
0.391,0.0520074,0.056776,0.0133367,-0.0155927,0.000840934,0.00552222,0.43224,0.336101,10.6431,0.0108082
0.392,0.0517078,0.0568278,0.0133935,-0.0153933,0.000825541,0.00552305,0.431722,0.334163,10.6418,0.010809
0.393,0.0514097,0.0568792,0.0134504,-0.0151963,0.000810345,0.00552386,0.431208,0.332235,10.6405,0.0108098
0.394,0.0511131,0.0569303,0.0135073,-0.0150015,0.000795343,0.00552465,0.430697,0.330318,10.6393,0.0108106
0.395,0.0508181,0.0569811,0.0135643,-0.014809,0.000780534,0.00552544,0.430189,0.32841,10.638,0.0108114
0.396,0.0505246,0.0570316,0.0136213,-0.0146188,0.000765916,0.0055262,0.429684,0.326497,10.6368,0.0108122
0.397,0.0502303,0.0570819,0.0136784,-0.0144356,0.00075148,0.00552695,0.429181,0.324609,10.6356,0.0108129
0.398,0.0499399,0.0571318,0.0137356,-0.0142496,0.00073723,0.00552769,0.428682,0.322732,10.6344,0.0108136
0.399,0.049651,0.0571814,0.0137927,-0.0140657,0.000723165,0.00552841,0.428186,0.320864,10.6332,0.0108144
0.4,0.0493636,0.0572308,0.01385,-0.0138841,0.000709281,0.00552912,0.427692,0.319005,10.6321,0.0108151
0.401,0.0490778,0.0572799,0.0139072,-0.0137045,0.000695576,0.00552982,0.427201,0.317157,10.6309,0.0108158
0.402,0.0487934,0.0573287,0.0139646,-0.013527,0.000682049,0.0055305,0.426713,0.315304,10.6298,0.0108164
0.403,0.0485084,0.0573772,0.014022,-0.0133558,0.000668693,0.00553117,0.426228,0.313475,10.6287,0.0108171
0.404,0.048227,0.0574254,0.0140794,-0.0131823,0.000655511,0.00553182,0.425746,0.311656,10.6276,0.0108178
0.405,0.0479471,0.0574734,0.0141368,-0.0130107,0.0006425,0.00553247,0.425266,0.309846,10.6265,0.0108184
0.406,0.0476687,0.057521,0.0141944,-0.0128412,0.000629659,0.0055331,0.42479,0.308046,10.6254,0.010819
0.407,0.0473917,0.0575684,0.0142519,-0.0126737,0.000616985,0.00553371,0.424316,0.306255,10.6243,0.0108197
0.408,0.0471162,0.0576155,0.0143096,-0.0125081,0.000604477,0.00553432,0.423845,0.304474,10.6232,0.0108203
0.409,0.0468422,0.0576624,0.0143672,-0.0123445,0.000592133,0.00553491,0.423376,0.30269,10.6222,0.0108209
0.41,0.0465677,0.0577089,0.0144249,-0.0121864,0.000579946,0.00553549,0.422911,0.300928,10.6212,0.0108214
0.411,0.0462966,0.0577552,0.0144827,-0.0120264,0.00056792,0.00553606,0.422448,0.299175,10.6201,0.010822
0.412,0.0460269,0.0578013,0.0145405,-0.0118682,0.000556052,0.00553661,0.421987,0.297431,10.6191,0.0108226
0.413,0.0457586,0.057847,0.0145983,-0.0117119,0.00054434,0.00553716,0.42153,0.295696,10.6181,0.0108231
0.414,0.0454918,0.0578925,0.0146562,-0.0115575,0.000532782,0.00553769,0.421075,0.293971,10.6171,0.0108236
0.415,0.0452263,0.0579377,0.0147142,-0.0114048,0.000521377,0.00553821,0.420623,0.292255,10.6162,0.0108242
0.416,0.0449623,0.0579827,0.0147721,-0.0112539,0.000510124,0.00553872,0.420173,0.290548,10.6152,0.0108247
0.417,0.0446996,0.0580274,0.0148302,-0.0111047,0.000499019,0.00553922,0.419726,0.28884,10.6142,0.0108252
0.418,0.0444368,0.0580718,0.0148882,-0.0109605,0.000488058,0.00553971,0.419282,0.287151,10.6133,0.0108257
0.419,0.044177,0.058116,0.0149464,-0.0108146,0.000477244,0.00554019,0.41884,0.285471,10.6124,0.0108261
0.42,0.0439186,0.0581599,0.0150045,-0.0106705,0.000466573,0.00554065,0.418401,0.2838,10.6114,0.0108266
0.421,0.0436615,0.0582036,0.0150627,-0.0105281,0.000456045,0.00554111,0.417964,0.282138,10.6105,0.0108271
0.422,0.0434059,0.058247,0.015121,-0.0103873,0.000445658,0.00554156,0.41753,0.280485,10.6096,0.0108275
0.423,0.0431515,0.0582902,0.0151793,-0.0102482,0.00043541,0.00554199,0.417098,0.278841,10.6087,0.0108279
0.424,0.0428986,0.0583331,0.0152376,-0.0101107,0.000425299,0.00554242,0.416669,0.277205,10.6078,0.0108284
0.425,0.042647,0.0583757,0.015296,-0.00997482,0.000415324,0.00554283,0.416243,0.275579,10.607,0.0108288
0.426,0.0423967,0.0584181,0.0153544,-0.00984054,0.000405484,0.00554324,0.415819,0.273961,10.6061,0.0108292
0.427,0.0421478,0.0584603,0.0154128,-0.00970778,0.000395776,0.00554363,0.415397,0.272351,10.6052,0.0108296
0.428,0.0419002,0.0585022,0.0154713,-0.00957659,0.000386199,0.00554402,0.414978,0.270743,10.6044,0.01083
0.429,0.0416527,0.0585438,0.0155299,-0.00944937,0.00037675,0.0055444,0.414562,0.269151,10.6036,0.0108303
0.43,0.0414078,0.0585852,0.0155885,-0.00932114,0.000367429,0.00554476,0.414148,0.267567,10.6028,0.0108307
0.431,0.0411642,0.0586264,0.0156471,-0.00919436,0.000358234,0.00554512,0.413736,0.265993,10.6019,0.0108311
0.432,0.0409219,0.0586673,0.0157058,-0.0090691,0.000349165,0.00554547,0.413327,0.264426,10.6011,0.0108314
0.433,0.040681,0.058708,0.0157645,-0.00894532,0.00034022,0.00554581,0.41292,0.262868,10.6003,0.0108318
0.434,0.0404413,0.0587484,0.0158232,-0.00882299,0.000331397,0.00554614,0.412516,0.261319,10.5996,0.0108321
